IdZone;IdCP;Code Postal;Commune;Actif
434;19052;17800;SAINT-PALAIS-DE-PHIOLIN;1
434;19053;17800;SAINT-QUANTIN-DE-RANCANNE;1
434;19054;17800;SAINT-SEURIN-DE-PALENNE;1
434;19055;17800;SAINT-SEVER-DE-SAINTONGE;1
434;19056;17800;SALIGNAC-SUR-CHARENTE;1
434;19057;17810;ECURAT;0
434;19058;17810;NIEUL-LES-SAINTES;0
434;19059;17810;PESSINES;0
434;19060;17810;SAINT-GEORGES-DES-COTEAUX;0
434;19061;17510;VILLIERS-COUTURE;0
434;19062;17510;VINAX;0
434;19063;17520;ARCHIAC;1
434;19064;17520;ARTHENAC;1
434;19065;17520;BRIE-SOUS-ARCHIAC;1
434;19066;17520;CELLES;1
434;19067;17520;CIERZAC;1
434;19068;17520;GERMIGNAC;1
434;19069;17520;JARNAC-CHAMPAGNE;1
434;19070;17520;LONZAC;1
434;19071;17520;NEUILLAC;1
434;19072;17520;SAINT-CIERS-CHAMPAGNE;1
434;19073;17520;SAINT-EUGENE;1
434;19074;17520;SAINT-MAIGRIN;1
434;19075;17520;SAINT-MARTIAL-SUR-NE;1
434;19076;17520;SAINTE-LHEURINE;1
434;19077;17530;ARVERT;1
434;19078;17540;ANAIS;0
434;19079;17540;ANGLIERS;0
434;19080;17540;BOUHET;0
434;19081;17540;LE GUE-D'ALLERE;0
434;19082;17540;NUAILLE-D'AUNIS;0
434;19083;17540;SAINT-SAUVEUR-D'AUNIS;0
434;19084;17540;VERINES;0
434;19085;17550;DOLUS-D'OLERON;0
434;19086;17560;BOURCEFRANC-LE-CHAPUS;0
434;19087;17570;LES MATHES;0
434;19088;17570;SAINT-AUGUSTIN;0
434;19089;17580;LE BOIS-PLAGE-EN-RE;0
434;19090;17590;ARS-EN-RE;0
434;19091;17590;SAINT-CLEMENT-DES-BALEINES;0
434;19092;17600;BALANZAC;1
434;19093;17600;CORME-ECLUSE;1
434;19094;17600;CORME-ROYAL;1
434;19095;17600;L'EGUILLE;1
434;19096;17600;LA CLISSE;1
434;19097;17600;LE CHAY;1
434;19098;17600;LE GUA;1
434;19099;17600;LUCHAT;1
434;19100;17600;MEDIS;1
434;19101;17600;NANCRAS;1
434;19102;17600;NIEULLE-SUR-SEUDRE;1
434;19103;17600;PISANY;1
434;19104;17600;SABLONCEAUX;1
434;19105;17600;SAINT-ROMAIN-DE-BENET;1
434;19106;17600;SAINT-SORNIN;1
434;19107;17600;SAUJON;1
434;19108;17600;THEZAC;1
434;19109;17610;CHANIERS;1
434;19110;17610;CHERAC;1
434;19111;17610;DOMPIERRE-SUR-CHARENTE;1
434;19112;17610;SAINT-SAUVANT;1
434;19113;17620;BEAUGEAY;0
434;19114;17620;CHAMPAGNE;0
434;19115;17620;ECHILLAIS;0
434;19116;17620;LA GRIPPERIE-SAINT-SYMPHORIEN;0
434;19117;17620;SAINT-AGNANT;0
434;19118;17620;SAINT-JEAN-D'ANGLE;0
434;19119;17630;LA FLOTTE;0
434;19120;17640;VAUX-SUR-MER;0
434;19121;17650;SAINT-DENIS-D'OLERON;0
434;19122;17670;LA COUARDE-SUR-MER;0
434;19123;17460;CHERMIGNAC;1
434;19124;17460;COLOMBIERS;1
434;19125;17460;LA JARD;1
434;19126;17460;PREGUILLAC;1
434;19127;17460;RETAUD;1
434;19128;17460;RIOUX;1
434;19129;17460;TESSON;1
434;19130;17460;THENAC;1
434;19131;17460;VARZAY;1
434;19132;17470;AULNAY;0
434;19133;17470;BLANZAY-SUR-BOUTONNE;0
434;19134;17470;CHERBONNIERES;0
434;19135;17470;CONTRE;0
434;19136;17470;DAMPIERRE-SUR-BOUTONNE;0
434;19137;17470;LA VILLEDIEU;0
434;19138;17470;LOIRE-SUR-NIE;0
434;19139;17470;NUAILLE-SUR-BOUTONNE;0
434;19140;17470;PAILLE;0
434;19141;17470;SAINT-GEORGES-DE-LONGUEPIERRE;0
434;19142;17470;SAINT-MANDE-SUR-BREDOIRE;0
434;19143;17470;VILLEMORIN;0
434;19144;17480;LE CHATEAU-D'OLERON;0
434;19145;17490;BAZAUGES;0
434;19146;17490;BEAUVAIS-SUR-MATHA;0
434;19147;17490;BRESDON;0
434;19148;17490;GOURVILLETTE;0
434;19149;17490;MACQUEVILLE;0
434;19150;17490;MASSAC;0
434;19151;17490;NEUVICQ-LE-CHATEAU;0
434;19152;17490;SAINT-OUEN;0
434;19153;17490;SIECQ;0
434;19154;17500;AGUDELLE;1
434;19155;17500;ALLAS-CHAMPAGNE;1
434;19156;17500;CHAMPAGNAC;1
434;19157;17500;CLAM;1
434;19158;17500;FONTAINES-D'OZILLAC;1
434;19159;17500;GUITINIERES;1
434;19160;17500;JONZAC;1
434;19161;17500;LEOVILLE;1
434;19162;17500;LUSSAC;1
434;19163;17500;MEUX;1
434;19164;17500;MOINGS;1
434;19165;17500;MORTIERS;1
434;19166;17500;NEULLES;1
434;19167;17500;OZILLAC;1
434;19168;17500;REAUX;1
434;19169;17500;SAINT-GERMAIN-DE-LUSIGNAN;1
434;19170;17500;SAINT-GERMAIN-DE-VIBRAC;1
434;19171;17500;SAINT-HILAIRE-DU-BOIS;1
434;19172;17500;SAINT-MARTIAL-DE-VITATERNE;1
434;19173;17500;SAINT-MAURICE-DE-TAVERNOLE;1
434;19174;17500;SAINT-MEDARD;1
434;19175;17500;SAINT-SIMON-DE-BORDES;1
434;19176;17500;VANZAC;1
434;19177;17500;VILLEXAVIER;1
434;19178;17510;CHIVES;0
434;19179;17510;FONTAINE-CHALENDRAY;0
434;19180;17510;LES EDUTS;0
434;19181;17510;NERE;0
434;19182;17510;ROMAZIERES;0
434;19183;17510;SALEIGNES;0
434;19184;17510;SEIGNE;0
434;19185;17350;TAILLANT;0
434;19186;17350;TAILLEBOURG;0
434;19187;17360;BOSCAMNANT;0
434;19188;17360;LA BARDE;0
434;19189;17360;LA CLOTTE;0
434;19190;17360;LA GENETOUZE;0
434;19191;17360;SAINT-AIGULIN;0
434;19192;17360;SAINT-MARTIN-DE-COUX;0
434;19193;17370;LE GRAND-VILLAGE-PLAGE;0
434;19194;17370;SAINT-TROJAN-LES-BAINS;0
434;19195;17380;ANNEZAY;0
434;19196;17380;ARCHINGEAY;0
434;19197;17380;CHANTEMERLE-SUR-LA-SOIE;0
434;19198;17380;CHERVETTES;0
434;19199;17380;LANDES;0
434;19200;17380;LES NOUILLERS;0
434;19201;17380;NACHAMPS;0
434;19202;17380;PUY-DU-LAC;0
434;19203;17380;PUYROLLAND;0
434;19204;17380;SAINT-CREPIN;0
434;19205;17380;SAINT-LAURENT-DE-LA-BARRIERE;0
434;19206;17380;SAINT-LOUP;0
434;19207;17380;TONNAY-BOUTONNE;0
434;19208;17380;TORXE;0
434;19209;17390;LA TREMBLADE;0
434;19210;17400;ANTEZANT-LA-CHAPELLE;0
434;19211;17400;ASNIERES-LA-GIRAUD;0
434;19212;17400;BIGNAY;0
434;19213;17400;COURCELLES;0
434;19214;17400;FONTENET;0
434;19215;17400;LA BENATE;0
434;19216;17400;LA VERGNE;0
434;19217;17400;LES EGLISES-D'ARGENTEUIL;0
434;19218;17400;MAZERAY;0
434;19219;17400;POURSAY-GARNAUD;0
434;19220;17400;SAINT-DENIS-DU-PIN;0
434;19221;17400;SAINT-JEAN-D'ANGELY;0
434;19222;17400;SAINT-JULIEN-DE-L'ESCAP;0
434;19223;17400;SAINT-MARTIN-DE-JUILLERS;0
434;19224;17400;SAINT-PARDOULT;0
434;19225;17400;SAINT-PIERRE-DE-JUILLERS;0
434;19226;17400;TERNANT;0
434;19227;17400;VARAIZE;0
434;19228;17400;VERVANT;0
434;19229;17400;VOISSAY;0
434;19230;17410;SAINT-MARTIN-DE-RE;0
